month,hour,temperature,wind_speed,pm25,pm10,no2,so2,co,ratio_pm25_pm10,ratio_so2_no2,ratio_co_no2,source_label
7,3,27.2,16.6,159.99022429640823,279.9907738221238,98.7497050554982,13.059461833011158,4.996632117415141,0.571412484565068,0.13224810842142282,0.05059895686785123,Mixed_Background
7,4,27.5,14.1,163.563294584545,325.65547615008865,90.96641466329876,9.32075064984655,4.874226029139695,0.5022586938071417,0.10246364641150847,0.053582698555267434,Mixed_Background
7,5,28.4,15.8,120.46356396067594,175.60580251901237,44.34954738721488,23.032596992242844,1.998449003359286,0.6859885126042186,0.5193423119249326,0.04506131575255004,Industry
7,6,29.8,17.2,115.16809567856136,180.97962065204743,59.47104972734529,23.37421830268789,2.305674567990199,0.6363594675868218,0.39303523339197083,0.0387696961763958,Industry
7,7,30.6,16.6,118.47111513445697,227.66303584827773,56.97707358133474,22.642630097894468,1.673026191967491,0.52037922701264,0.3973989585157119,0.029363146568349117,Mixed_Background
7,8,31.4,16.4,100.55879236671866,145.1428610779857,66.8024793795376,17.736985816153993,3.558734217470369,0.6928263018038607,0.2655138808526494,0.053272486249783806,Mixed_Background
7,9,32.0,15.4,102.6977628972202,197.74777053891057,44.97941674812243,16.902508542191505,1.9640476538115423,0.5193371439688386,0.3757831779157938,0.04366547528049154,Mixed_Background
7,10,32.2,14.6,95.76091829270636,164.18894993936536,48.65333070683545,12.70979268994151,2.260996705224591,0.5832360688391918,0.2612317028261371,0.0464715698988182,Mixed_Background
7,11,30.6,12.3,118.91696193816809,195.6136533628118,59.4920531926273,18.847166183186427,2.4407391288834006,0.6079174908598581,0.3168014021193793,0.04102630447051995,Mixed_Background
7,12,30.1,7.7,137.02056162257412,217.28834918222307,64.6731208242143,8.593160851402487,1.9702481544521089,0.6305932255809641,0.13287066727286262,0.03046471391635261,Mixed_Background
7,13,29.2,7.7,122.73142192354427,193.70335746990952,82.02858430792894,8.576099341718802,2.2685582344824256,0.633605028291803,0.10455013102474937,0.027655703508312795,Mixed_Background
7,14,28.0,8.8,114.59571405768942,181.46019885865527,48.90219550432896,12.900638122842764,1.83186562512932,0.631519827195999,0.26380488086462056,0.03745978209725525,Mixed_Background
7,15,27.3,9.6,108.4269291677946,209.359589426943,41.08919225432894,24.435005032198102,2.4378057480215123,0.5178980764467568,0.5946820342992195,0.05932960846742052,Mixed_Background
7,16,27.2,9.4,97.2093441086208,178.3088775086126,48.67978397277176,12.432723410918532,3.440607330493981,0.5451738854603667,0.25539807576949186,0.07067835924950015,Mixed_Background
7,17,27.0,9.7,96.81378445818063,174.44234959756255,44.834051997195246,13.108106221727123,2.852224308027837,0.554990139301261,0.2923694233610142,0.06361736486786658,Mixed_Background
7,18,26.8,8.8,82.15817497904874,154.39570837704707,45.19301062907394,16.438860840299164,2.536926079627547,0.5321273195384704,0.36374785055757564,0.05613536226462657,Mixed_Background
7,19,26.2,10.0,63.38312745708099,98.51441731367908,42.64086741837349,19.49306531842542,1.7432383243242846,0.6433893489099556,0.45714512957775666,0.04088186730205387,Mixed_Background
7,20,26.1,10.0,72.78548306987692,128.89040307896911,50.11164345098572,21.26010369605539,2.4934998188937536,0.5647083162628802,0.42425476012566166,0.049758890298095285,Mixed_Background
7,21,26.0,10.5,81.3498785262164,136.3456295286485,34.26717657673367,9.398118874261744,2.771233819930628,0.5966445584710061,0.27426008031203514,0.08087137651547376,Mixed_Background
7,22,25.8,10.6,72.35015427869489,135.2560798026578,56.5465160036438,14.516625760172303,2.631356364581236,0.5349123961698674,0.2567200692349781,0.04653436681894438,Mixed_Background
7,23,25.3,11.8,89.7454703122644,142.2962594859901,61.14290415954577,16.122567596146542,1.5779706912631386,0.6306945102123774,0.2636866461296933,0.025807911598992483,Mixed_Background
7,0,25.2,11.3,82.497257343558,147.33244340525488,60.30269951658443,16.623827660239503,2.7325413729214034,0.5599395141822244,0.27567302157003104,0.045313747966724986,Mixed_Background
7,1,26.9,8.6,89.24501017977194,172.1828476556951,62.97483210564136,19.32896783222965,1.8953713173061253,0.5183153309202733,0.3069316245714376,0.030097282101988386,Mixed_Background
7,2,27.4,8.2,103.82566935098158,170.40806251382688,54.56861458080815,19.100419945817396,2.4622509311155483,0.6092767396688197,0.3500257381009138,0.045122107367179115,Mixed_Background
7,3,28.6,8.4,104.13891394532774,149.95725061738972,56.24416814703135,15.127472531826257,2.381520416855356,0.69445733915579,0.26896072537369337,0.042342529954166035,Mixed_Background
7,4,30.2,9.5,111.746136232912,191.0446020239841,79.51131297573409,20.76189589388372,3.049954885424883,0.5849217118103209,0.2611187622961433,0.03835875340150577,Mixed_Background
7,5,31.4,9.3,104.02507795130722,167.22899813971026,44.41745056839216,19.843925171046493,2.819314632757219,0.6220516685888925,0.446759651226087,0.06347312898886498,Mixed_Background
7,6,32.0,8.3,101.87557140475504,183.71580682027047,49.33956389139284,19.441909621034146,1.850294847690018,0.5545280649143709,0.3940429889041388,0.03750123965954952,Mixed_Background
7,7,32.3,7.5,99.80012280107444,196.66809352816972,37.304690922606,12.35595735640573,3.210806761476343,0.5074545672520338,0.33121724693612153,0.0860697836116065,Mixed_Background
7,8,32.0,7.6,89.82143532286341,151.92083112832773,48.94450979214663,18.56448886261004,2.037142815499424,0.5912384369181912,0.37929664761484955,0.04162147669941147,Mixed_Background
7,9,31.2,7.9,84.58767934384034,142.08312090235293,58.69856660788622,21.01783837390172,1.3493469868468553,0.5953393915568204,0.3580639056527497,0.02298773278183996,Mixed_Background
7,10,31.0,9.9,59.29963692650011,106.30947629047569,36.46883785072942,12.430751466512213,1.565672611475481,0.55780198001042,0.3408595353801231,0.04293179220440592,Mixed_Background
7,11,30.2,10.7,52.40236702671853,76.6174223392015,23.421040418302997,15.657794815123754,1.7242476620039695,0.6839484381342635,0.6685353795962101,0.07361959834358647,Mixed_Background
7,12,29.7,8.4,49.28899792350161,76.50163670461416,35.57380462888,22.823730952822874,0.8398502817519552,0.6442868336206713,0.6415881165745678,0.023608671237303237,Mixed_Background
7,13,29.8,4.2,46.917401843720754,91.55403596155324,17.87460577669093,16.982451785820764,1.006259829676577,0.5124558501273191,0.9500881332934514,0.05629549462250395,Mixed_Background
7,14,29.1,1.9,45.003199971287,81.09421679889951,31.797232948547155,14.560740392849452,1.987613804112688,0.5549495536523656,0.4579247495681852,0.06250901595179488,Mixed_Background
7,15,28.8,4.1,45.97641697625636,64.73784914997611,27.596743148231297,22.308018177142195,1.7138810406652811,0.7101937563534202,0.8083568864978565,0.062104465347776375,Industry
7,16,28.4,4.6,54.97039804992168,83.70756347652394,34.96730209957789,12.647504483420873,1.0661392187789944,0.65669570478709,0.3616951655494858,0.03048960383770244,Mixed_Background
7,17,28.0,4.8,68.99111435691735,124.85338244434304,34.47253717875021,6.519371744922319,2.1418387008591586,0.552577050406264,0.18911783377010033,0.062131737725638236,Mixed_Background
7,18,27.9,5.8,58.74552451850161,109.18675358353993,31.124532846904096,11.104161320432706,1.389850703765649,0.5380279388518211,0.35676554627459,0.04465450665388503,Mixed_Background
7,19,27.6,5.8,41.22295923581429,78.48504108703027,27.79507900791139,20.68004700273368,1.4627249719778035,0.5252333201287335,0.7440182577940938,0.05262531971706734,Mixed_Background
7,20,27.5,6.4,27.869997128586316,43.903775982799104,14.84388249832617,17.603468323334557,0.8849506482074211,0.634797255359269,1.1859072004519278,0.05961719170776368,Mixed_Background
7,21,27.3,6.4,24.17495359780377,47.34947890486836,13.07532931744234,15.34055746474333,0.6207763655366012,0.5105642901754062,1.1732443534737478,0.04747691648818177,Mixed_Background
7,22,27.1,7.1,27.678638470775763,47.93298415561467,21.5346615883194,20.30564759683588,0.971408612090786,0.5774444963299684,0.9429285234238984,0.04510907046287723,Mixed_Background
7,23,27.0,7.0,24.560833630736333,44.64971451074173,10.011244838690338,15.834293048138132,0.7224352339328408,0.5500781662276782,1.5816506060557955,0.07216237075518157,Mixed_Background
7,0,26.8,8.2,13.863000303914289,24.3717550471252,5.684229762017723,13.888310146725912,0.8014348059559425,0.568814174781202,2.443305123980575,0.1409926583753715,Mixed_Background
7,1,26.8,10.1,16.83488786141004,24.8086320399044,22.270490622167493,19.175602380275333,1.1540448741553586,0.67858990192371,0.8610318400510034,0.05181946109382925,Mixed_Background
7,2,27.2,8.3,29.072798376978607,57.50218071149547,19.24857422320379,13.089874062907985,1.3540850661851995,0.5055947011340365,0.6800437908322893,0.0703472880711127,Mixed_Background
7,3,28.0,9.5,46.29096052681422,68.22016190869368,28.905145323848984,17.451230843857243,1.999895967716446,0.6785524770553589,0.6037413078050612,0.06918823192624272,Mixed_Background
7,4,28.6,9.8,44.50051867750798,69.10615370561257,35.54880738222496,11.026339893492072,1.8547150286133047,0.6439443616429985,0.31017466956798023,0.05217376089435098,Mixed_Background
7,5,29.4,9.7,45.05549947760568,85.07274558805908,24.783329993351504,9.727261167997668,1.0598808446720045,0.5296114359134813,0.3924920814965167,0.042765875376329886,Mixed_Background
7,6,30.2,12.9,37.84947489713546,67.03740695545777,31.833678446185544,10.671362787522654,1.1953551682308448,0.5646023026767996,0.3352224113949022,0.037550015864536754,Mixed_Background
7,7,30.3,12.7,44.79293985180027,85.23601488344423,31.961617830337705,14.869676708233388,1.2560834608900482,0.5255165834246907,0.46523540585244744,0.03929974472062048,Mixed_Background
7,8,29.6,10.3,38.787216353758026,66.30448556721718,27.738831240565865,11.760238245479766,1.607646758140722,0.5849863012578628,0.42396298962727563,0.057956540643036326,Mixed_Background
7,9,29.9,10.0,49.90541191700022,81.15597830433703,25.163211048032863,11.900625042751273,1.7752412947764522,0.6149320400639074,0.47293743819488276,0.07054907344053606,Mixed_Background
7,10,30.6,8.2,24.526873346288536,47.90361537215672,16.767468811520402,14.232791961582814,1.1426500773388857,0.5120046293737528,0.8488336118430885,0.06814683969514629,Mixed_Background
7,11,31.0,8.9,23.079740924872745,32.813653752522455,20.995143095663348,14.638897809202652,0.8999312462429723,0.7033578276768624,0.6972515998223793,0.04286378041238867,Mixed_Background
7,12,30.8,7.4,31.688376920261604,60.64135395759061,19.938834047003493,7.2447441913108515,0.824002841526219,0.5225539063634511,0.36334841901406006,0.041326528835999084,Mixed_Background
7,13,29.6,5.1,37.67705697307301,57.96580066805336,23.06164654427432,2.387883839082773,1.1725919966399194,0.6499876804746743,0.10354350592248253,0.050845976827490244,Mixed_Background
7,14,28.9,4.7,80.70485623547316,154.08508471758685,57.97480668459714,16.999840962808612,2.748391746695857,0.5237681236936336,0.29322806994537326,0.04740665569169374,Mixed_Background
7,15,28.2,7.0,84.28137098044446,125.03292822138827,54.63361380153807,15.696105887582062,2.848747191676842,0.6740733941473331,0.28729759040472974,0.05214275500578158,Mixed_Background
7,16,27.4,7.0,67.19241492976987,117.46116891672732,37.007955314817295,8.148825161214889,1.5637533673193635,0.572039380992077,0.2201911689447237,0.04225451829917087,Mixed_Background
7,17,27.0,2.7,65.44120973045679,126.48900757742508,45.41935759066595,17.18139147852741,1.5648732933660807,0.5173667693853385,0.3782834459062204,0.03445388358451357,Mixed_Background
7,18,26.8,2.6,38.65339375541434,65.0970999158097,29.249708562319988,17.172260581202117,0.9457873924815464,0.5937805710488538,0.5870916613587076,0.032334932778270285,Mixed_Background
7,19,26.5,3.3,39.97905814042149,73.87890087120225,32.64317052602738,13.488937685495417,1.6553604074279094,0.5411431021283927,0.4132238705647912,0.050710771351001875,Mixed_Background
7,20,26.5,5.8,29.885311471367963,56.26815321898491,17.911197968422485,24.796831560557585,1.467632356640049,0.531123010629779,1.3844316957382081,0.08193936984494955,Mixed_Background
7,21,26.6,7.6,47.02763445763359,86.6200364973051,25.506098976483788,21.34605829621819,1.367562093224007,0.5429186573498852,0.8369001264755846,0.05361706001642262,Mixed_Background
7,22,26.7,8.6,45.281766892937206,88.53481291666718,36.01885231208767,13.004643526140102,1.6578316564973208,0.5114571871756389,0.3610510144079417,0.04602677498178335,Mixed_Background
7,23,26.5,8.2,50.20210146671479,83.74215248101842,40.143349356284936,13.09789467341152,1.9723520549878943,0.5994842427606539,0.32627806491395367,0.04913272154622486,Mixed_Background
7,0,26.4,8.4,46.84852369897726,70.45433592234295,32.944534315084454,7.710596659228525,1.2137940148776043,0.6649487561087293,0.23404781963028756,0.03684356155789635,Mixed_Background
7,1,27.0,10.6,79.4464416068795,113.5040695779924,40.59397606447544,21.123629300734155,2.755780869964191,0.699943545657151,0.5203636309687883,0.06788644693736666,Industry
7,2,27.6,8.9,77.88315595442289,120.55346181428276,47.87326172590334,16.234100264654927,2.083312717602442,0.646046609829905,0.33910578348508835,0.0435172494828768,Mixed_Background
7,3,28.6,11.5,108.78319601116864,161.64296369538474,53.355651833928285,19.11530488745177,1.740937396759093,0.672984414856347,0.35826203733180745,0.03262892129120478,Mixed_Background
7,4,29.9,16.1,121.31715284182576,210.4572656240628,61.81663508709703,4.330242635980351,2.6115256503347144,0.5764455406452327,0.07004979419907648,0.04224632422015305,Mixed_Background
7,5,30.8,16.5,127.616438467674,192.8242530024421,75.8744633209466,18.887643313915135,3.323541768734575,0.6618277307898089,0.2489328060890288,0.04380316617032178,Mixed_Background
7,6,31.2,16.6,131.5857918306694,187.2939821844824,65.24723330795968,12.451766303980207,2.8123367522134264,0.7025628351395513,0.19083975644407022,0.043102773351886614,Vehicles
7,7,31.5,18.0,135.53417212084622,192.67455196547616,69.5842435673027,17.921521619692992,3.91174093560649,0.703435767904086,0.2575514289353114,0.05621590002062907,Vehicles
7,8,31.6,15.5,104.26566621857744,197.99442135844475,47.294245233328056,17.606121348410433,3.186353241633323,0.5266091083607253,0.3722677228335542,0.06737295750339951,Mixed_Background
7,9,31.1,18.3,96.05584868445835,168.5655232297164,63.94886162485157,14.896769342849058,2.699548889876926,0.5698427903534777,0.23294815156039902,0.04221418144234261,Mixed_Background
7,10,29.5,16.6,105.52763338377736,170.41142341228252,58.58356215055241,11.513319979673511,3.0746478757665754,0.6192521055892974,0.19652816183416028,0.05248311489461841,Mixed_Background
7,11,29.6,15.5,100.64141229328808,194.89580109078804,74.05417286201723,16.994308053230732,2.5430128439080915,0.516385736448066,0.2294848104699093,0.034339898904907185,Mixed_Background
7,12,29.2,12.4,75.89942336190563,109.455922103351,38.02730430396445,10.820443418849608,1.6562177466638035,0.6934245421350064,0.2845440488711555,0.04355338179829267,Mixed_Background
7,13,28.9,16.6,73.92341426705303,146.97403279231136,51.62536236296968,20.25286950176324,1.9619871980206216,0.5029692140824958,0.3923046383106023,0.03800432714102568,Mixed_Background
7,14,28.4,15.3,98.49265558418011,174.3098468399864,64.80068211158991,11.391753117022546,2.04331478336299,0.5650435520693861,0.17579680599053868,0.031532303137056496,Mixed_Background
7,15,27.9,15.3,113.7467657587829,171.76655137507873,78.86933419998533,15.113717498807626,3.959826091326567,0.6622172022781205,0.19162983256400565,0.05020742321823582,Mixed_Background
7,16,27.5,15.1,107.84202904241414,194.91815435558797,40.82455524396448,11.271035872504264,3.584528685031706,0.5532682619824644,0.2760847124742618,0.08780324919175685,Mixed_Background
7,17,27.2,13.4,117.72956529404404,218.7449177324248,83.3584545684882,15.793681664699186,1.999443078553833,0.5382048002589459,0.1894670619433793,0.02398608593355079,Mixed_Background
7,18,26.9,13.0,106.85900345911888,177.13009002678558,52.09699720316796,9.84119689164018,3.290859315330066,0.6032797862840802,0.18890141910406172,0.0631679257698566,Mixed_Background
7,19,26.5,13.5,77.0150293108062,147.63623729021697,53.57746646343968,10.954279974964702,2.3384971091321702,0.5216539665513108,0.20445684526689717,0.04364702588318344,Mixed_Background
7,20,26.3,13.2,61.84653655778228,92.1785175838774,27.792493980720124,26.4726475431512,2.2470241309476555,0.6709430516775481,0.9525106530203743,0.08085003280585043,Industry
7,21,26.0,12.8,85.50521442962702,134.0125406263833,48.31671830060342,19.221086396912924,2.3163034312396675,0.6380388983891448,0.397814393757336,0.04793999809525022,Mixed_Background
7,22,26.0,12.8,84.04479675922475,122.37724337963446,61.61128037288243,16.847247137356774,2.56674377361256,0.6867681747964833,0.2734441933676763,0.041660288772086565,Mixed_Background
7,23,25.9,12.9,83.18955739267702,126.9910808841773,60.076728995780016,17.570584826900827,2.076496195829188,0.6550818857386409,0.2924690612843782,0.03456406825030337,Mixed_Background
7,0,25.8,12.6,81.57302870928612,125.88653952965753,58.723856426858816,16.528203276395327,1.469474667698421,0.6479884852349913,0.2814563620412944,0.025023469712095587,Mixed_Background
7,1,26.4,13.2,113.17777468195264,220.7622940684248,62.16654081622029,14.555539839654168,1.8815366514527647,0.5126680470814703,0.23413784029814547,0.030266065901092803,Mixed_Background
7,2,26.9,16.6,137.4493809441883,198.87081034061745,69.37315374749596,18.783600917840957,2.3162582914146794,0.6911490933114909,0.270761809610784,0.03338839497562687,Mixed_Background
7,3,27.9,14.1,168.1861463514915,278.5917860661263,85.03111706333425,10.865076519465548,3.1021850872258345,0.6037010212062388,0.12777765089920196,0.03648293892731382,Mixed_Background
7,4,29.0,12.6,160.18185356034155,275.42296011633783,69.99121626704488,22.97767658013966,2.821015757404015,0.5815849663045385,0.3282937128021436,0.04030528211333568,Mixed_Background
7,5,30.2,13.9,159.79803553551383,309.88288047791764,64.64795646654956,15.601675004766886,4.568416001619498,0.5156723558700389,0.2413328373574614,0.07066605320026251,Mixed_Background
7,6,31.2,13.0,132.26859374065057,264.3543567305208,60.73433862812517,19.008526344596262,3.55413676912788,0.5003458043066699,0.31297823374692124,0.05851939431448122,Mixed_Background
7,7,32.0,12.6,152.39575075835964,282.2419394930837,75.6950230835435,22.86691287830552,5.0217773890837965,0.5399472186597091,0.302092682513287,0.0663422391350498,Mixed_Background
7,8,32.2,12.2,130.83948241350464,259.38594982155365,92.85261308563835,17.456037351255954,2.5637697933914216,0.5044200813463354,0.18799726343898276,0.02761117517948225,Mixed_Background
7,9,32.2,12.1,127.40716762859364,238.53943024022345,87.17745828792613,10.947558673824552,4.296746419865673,0.5341136556173265,0.12557785880943612,0.049287355412303946,Mixed_Background
7,10,32.2,11.4,104.6069129512416,206.90427102284005,42.74493198697486,21.097720956880767,2.722763901355788,0.5055812136140625,0.493572441985337,0.06369793355824098,Mixed_Background
7,11,32.2,9.7,91.71321925503702,167.31815205377964,46.03633325095116,23.48095305434556,2.246012426772588,0.5481366939638548,0.5100526233550061,0.04878782082277072,Mixed_Background
7,12,32.0,7.6,76.38296086378782,110.59168517205742,30.62182584090776,5.267389185290094,2.345766494819329,0.6906754341818424,0.1720142045298675,0.07660439421222298,Mixed_Background
7,13,31.1,4.7,66.02653586727178,108.359588799532,31.11346188561007,14.490630134455566,2.1678271057011287,0.6093280344584411,0.46573504812791056,0.06967489005229775,Mixed_Background
7,14,29.8,4.8,57.73704173330992,103.23142704236272,27.70259999253952,16.45719132046576,1.4118635676718316,0.5592971329391722,0.5940666482868444,0.05096501834077079,Mixed_Background
7,15,29.1,4.4,50.13930563610277,80.74589741320293,42.06339975541346,13.679725358934595,1.8024956377010128,0.6209517340376064,0.3252168182615156,0.042851876104407376,Mixed_Background
7,16,28.7,6.0,64.0253837491971,100.1376434097322,35.14400376225427,8.770288986520084,2.1037915888425243,0.6393737752330689,0.2495529193627825,0.05986203345561973,Mixed_Background
7,17,28.4,6.3,47.44990347833959,82.86838856603295,23.9285635187792,10.584732221054796,2.026066860510728,0.5725935272403183,0.4423471459287861,0.08467147533738037,Mixed_Background
7,18,28.0,6.4,52.41303453571364,102.73484801165402,27.046822383684283,5.75437919586385,1.8430284280146347,0.5101777540916814,0.21275619373974688,0.06814214009052251,Mixed_Background
7,19,27.5,6.5,71.84111836672565,102.0854478629942,43.38258580904455,19.775543403995197,2.114181178739581,0.7037351470447218,0.4558405770278393,0.048733405134310924,Vehicles
7,20,27.1,5.2,63.35906106235216,117.94534556504216,39.46486763715709,21.86778449376069,1.9076048756189747,0.5371900028918238,0.5541076215105316,0.048336785133066947,Mixed_Background
7,21,26.7,4.4,52.65437159490292,96.5489706288248,38.05627592031895,21.798141363757253,1.7541804768918112,0.5453643959806083,0.572787017747362,0.04609437966211618,Mixed_Background
7,22,26.4,4.4,55.13106505770887,109.0697584854022,36.08062345957801,14.852149822626185,2.2019577901380742,0.5054660917730139,0.4116378262595041,0.06102881596755568,Mixed_Background
7,23,26.2,4.5,78.51383667734864,153.7635966906838,34.77844063246792,16.359584536597648,2.7266710869532345,0.5106139415083784,0.4703944101200015,0.07840118645246345,Mixed_Background
7,0,26.1,5.1,84.77406747391414,157.4542272508091,43.98928947490141,20.349615995821136,2.7044416152942343,0.538404515494353,0.4626038696266729,0.061479546182661986,Mixed_Background
7,1,27.4,5.6,79.52844630740876,136.17220513035124,39.81202433117544,13.835570006108782,1.510426895203155,0.5840284781116046,0.34752238528479534,0.03793896147303994,Mixed_Background
7,2,28.3,5.1,90.03375144448849,137.08183649188422,47.48016131832081,10.253591687769608,2.903974194418031,0.6567883323698432,0.2159552787336014,0.061161842180507804,Mixed_Background
7,3,29.5,6.4,75.69599405249329,130.73768748843835,35.41831280207852,12.14641574893144,1.6457922965321443,0.5789913752313847,0.34294167183697577,0.04646726847949383,Mixed_Background
7,4,30.5,6.1,89.5467873038882,166.48638955272145,50.50769152338709,15.877739349958986,2.574691665034702,0.537862506398271,0.31436279419430924,0.050976228301115055,Mixed_Background
7,5,31.4,6.4,97.9212181890259,189.71271770218115,50.20952355389216,11.431807722046212,2.4280220009895723,0.5161552628569235,0.22768205482160928,0.04835779710248932,Mixed_Background
7,6,32.5,6.9,94.71196930304004,177.47386476901104,55.44174780513555,17.366484514523677,2.043279596372325,0.5336671339898081,0.31323839685437604,0.036854530032123675,Mixed_Background
7,7,33.4,7.5,83.86198539602758,127.23206327483014,20.74929423277033,8.224482425148516,1.9698637100682648,0.659126187050458,0.39637406152278404,0.09493641533217799,Mixed_Background
7,8,33.9,8.7,73.37557302217296,129.1271983950654,47.62203603126012,13.7867339432124,2.6120475216135164,0.5682425806950244,0.2895032384726108,0.054849554627386325,Mixed_Background
7,9,34.2,8.8,80.46027576514433,128.68044696465506,42.86778432500163,17.027748356481354,2.607340178029805,0.625271958854577,0.39721549007922086,0.06082283370279768,Mixed_Background
7,10,34.2,7.8,97.24895572596584,136.68568294065253,40.20379486360848,15.662558487193314,2.529344519494064,0.7114787220012764,0.38957909696707743,0.06291307736400996,Vehicles
7,11,34.2,6.0,84.36444394793733,128.24513827584013,58.649673911889565,11.324392436190472,2.5001422824107102,0.6578373607320851,0.1930853402547125,0.042628408190952774,Mixed_Background
7,12,33.9,4.6,89.20380010641588,130.94514748373138,51.91043972624483,18.67523867410784,3.000309254540576,0.6812302795433354,0.35975881562234613,0.05779779968278486,Mixed_Background
7,13,32.1,4.7,55.37801481674328,105.53008800927354,30.758098672354887,16.312446251231833,1.3370059463891086,0.5247604293395118,0.5303463616087218,0.04346841842088177,Mixed_Background
7,14,30.9,3.3,47.47094737521096,73.82224834041841,37.96436163687984,4.555017225617563,1.5762639698596934,0.6430439034214059,0.11998139595244169,0.04151956888981084,Mixed_Background
7,15,30.1,4.3,48.65796864462633,76.43285100846855,33.80832732185494,17.27658845653806,1.3957453596557126,0.636610663687326,0.5110157560014538,0.04128406901306184,Mixed_Background
7,16,29.5,4.5,36.54692052543619,72.21532409500676,38.61023657413271,12.88901236340251,1.410678828791978,0.506082614422284,0.3338236999618367,0.03653639338746456,Mixed_Background
7,17,29.0,4.9,25.244632851048635,41.08442907671335,12.929889446332725,12.375175734801136,0.7224005612778164,0.614457418635516,0.9570982666996285,0.05587058639639977,Mixed_Background
7,18,28.6,5.6,19.103476218910483,26.85473813559956,21.62968605606747,10.850371903679216,1.0202819393473423,0.711363313657598,0.5016425746499885,0.04717044387663191,Mixed_Background
7,19,28.3,6.6,27.976019521915035,43.93095856309219,14.57852078211091,9.984862913099988,0.9876783406024902,0.6368178569315519,0.6849022872368491,0.0677488675027708,Mixed_Background
7,20,27.9,6.6,28.768482293627912,42.33511593438736,26.467407054641853,16.032916136298162,0.8958387066150871,0.6795418172155859,0.6057607191153087,0.0338468619505783,Mixed_Background
7,21,27.5,5.1,10.0,14.616851370415125,6.079969098473574,17.730130735824662,0.7233342198043214,0.6841418211379251,2.9161542653435015,0.11897002914305785,Mixed_Background
7,22,27.1,6.2,10.0,14.464923740814497,8.643995373521408,15.765861729698326,0.6460944010535143,0.6913274821115257,1.8239088783045845,0.07474487183181304,Mixed_Background
7,23,26.8,4.9,11.097022332142371,19.485879418573987,13.214182787865544,19.747267433448872,0.7659052603281081,0.5694904255680776,1.4943993326006708,0.057960845151210284,Mixed_Background
7,0,26.5,3.9,28.052618889731413,42.460686162799945,26.89652715646489,17.907022992849342,1.155074013018354,0.6606727484690469,0.6657745151596891,0.042945097088328804,Mixed_Background
7,1,28.0,4.5,10.0,16.16745676424606,12.41575484759122,4.9651896747551305,0.7216534382975145,0.6185264341382574,0.39991038288002634,0.058124003657620445,Mixed_Background
7,2,28.4,3.6,12.704047357725544,24.35633463416425,14.64487575451712,10.41740041496802,0.7113555074595486,0.5215910779249476,0.71133411291801,0.04857367660947611,Mixed_Background
7,3,28.9,5.0,14.739924774191676,24.388722039518864,16.6002826265631,20.94209610734479,0.924642573667549,0.6043746017496479,1.2615504998862848,0.05570040816579624,Mixed_Background
7,4,30.0,6.0,45.29099896989922,88.29094415301952,32.58089184091956,8.653082151475232,1.514407335038083,0.5129744493209821,0.26558763118386686,0.04648145593898772,Mixed_Background
7,5,29.9,6.1,46.18657189721635,78.46003167821257,44.91090255901334,1.3248599604761608,1.6327175558851006,0.5886636841797012,0.02949973960633597,0.036354591569053935,Mixed_Background
7,6,29.9,3.5,58.512749478608654,95.92006542626108,31.10609546434361,24.157250155317364,2.1378948542821825,0.6100157314172687,0.776608218360295,0.06872912699710859,Industry
7,7,30.0,4.3,65.98033163205974,122.07901044236564,40.72163243510683,16.483062652662888,2.090498981385765,0.5404723617311524,0.4047741031540389,0.05133632433279333,Mixed_Background
7,8,30.6,3.9,38.62380127174576,55.76910206415746,40.634766816284206,11.584715998043816,0.7944309427059755,0.6925662983554258,0.28509369243648763,0.0195505225056955,Mixed_Background
7,9,31.2,2.4,52.68452939404724,76.58681705068753,42.77025061019104,10.75800446729674,1.3450629683114863,0.6879059704397039,0.2515300720076519,0.03144856337461884,Mixed_Background
7,10,31.5,2.7,57.04702403648683,102.181729728674,37.39550311397316,18.147030791880223,1.4020695354484292,0.5582898589569342,0.48527306214597665,0.037492997317945864,Mixed_Background
7,11,31.4,3.6,65.366351227957,110.61061433241296,47.40324335124376,17.389989402510974,1.8133751764354316,0.5909591139287539,0.36685230389836593,0.03825424190375806,Mixed_Background
7,12,31.1,3.6,124.1232817017062,232.63795524840623,85.13296217830897,16.636011699740575,4.02532301988794,0.5335469916575858,0.1954121068815242,0.047282778251909276,Mixed_Background
7,13,29.4,4.3,86.84925943905677,169.33542941601354,46.61794958889045,14.05625234346709,2.7824655399302745,0.512882975675501,0.30152016907446044,0.059686569331800825,Mixed_Background
7,14,28.8,3.9,110.43478324156771,180.3422237105119,38.0971561952165,8.597084638270418,2.302346349022284,0.6123623206869014,0.22566210371596634,0.06043354723883093,Mixed_Background
7,15,28.2,2.4,101.47959212640563,178.38549671971305,41.212711849426455,14.820175962303937,2.3714868162862928,0.5688780389864132,0.35960204843710464,0.057542604024896075,Mixed_Background
7,16,28.0,2.1,102.04156647981024,173.51331401056947,55.48410780781211,20.325725149759045,2.9287439300583253,0.58809069767121,0.3663341736309407,0.052785274792878374,Mixed_Background
7,17,27.5,3.1,97.55472615231058,194.03307183286736,59.40091650719286,12.290245038998384,3.3937961439278537,0.5027737010398247,0.2069032862583336,0.05713373271577663,Mixed_Background
7,18,27.1,2.4,87.83570853610888,166.76932461463963,51.94712037698777,18.00534391398277,1.428315607155325,0.5266898346706412,0.3466090793234795,0.027495567979404136,Mixed_Background
